alter_cost,multiplier,priority_col,type,assembly,item_code1,item_code2,period,plant
0.0,1,1,alternate,2750,3232,3232,136,46
0.0,1,1,alternate,6539,3232,3232,136,46
0.0,1,1,alternate,3589,3232,3232,136,46
5.0,1,1,alternate,2801,3232,3232,136,46
1.0,1,1,interchange,,6708,6708,136,46
0.0,1,1,interchange,,6708,6708,136,46
0.0,1,1,interchange,,6913,6913,136,46
0.0,1,1,interchange,,6913,6913,136,46
0.0,1,1,interchange,,6923,6923,136,46
0.0,1,1,interchange,,6923,6923,136,46
0.0,1,1,interchange,,7004,7004,136,46
0.0,1,1,interchange,,7004,7004,136,46
0.0,1,1,interchange,,7065,7065,136,46
0.0,1,1,interchange,,7065,7065,136,46
0.0,1,1,interchange,,7034,7034,136,46
0.0,1,1,interchange,,7034,7034,136,46
0.0,1,1,interchange,,6835,6835,136,46
0.0,1,1,interchange,,6835,6835,136,46
-1.0,1,2,alternate,2092,7646,7647,136,46
-1.0,1,2,alternate,1600,7656,7627,136,46
-1.0,1,2,alternate,2694,9797,9798,136,46
-1.0,1,2,alternate,2695,9797,9798,136,46
-1.0,1,2,alternate,2871,11151,11152,136,46
-1.0,1,2,alternate,2872,11151,11152,136,46
-1.0,1,2,alternate,6565,11151,11152,136,46
5.0,1,1,alternate,2916,602,591,136,46
5.0,1,1,alternate,3839,602,591,136,46
5.0,1,1,alternate,3840,602,591,136,46
5.0,1,1,alternate,3841,602,591,136,46
5.0,1,1,alternate,3842,602,591,136,46
5.0,1,1,alternate,3844,602,591,136,46
5.0,1,1,alternate,3845,602,591,136,46
5.0,1,1,alternate,3882,602,591,136,46
5.0,1,1,alternate,4177,602,591,136,46
5.0,1,1,alternate,4178,602,591,136,46
5.0,1,1,alternate,4343,602,591,136,46
5.0,1,1,alternate,4502,602,591,136,46
5.0,1,1,alternate,4503,602,591,136,46
5.0,1,1,alternate,4503,602,591,136,46
5.0,1,1,alternate,4733,602,591,136,46
5.0,1,1,alternate,4734,602,591,136,46
5.0,1,1,alternate,4877,602,591,136,46
5.0,1,1,alternate,4951,602,591,136,46
5.0,1,1,alternate,4952,602,591,136,46
5.0,1,1,alternate,5047,602,591,136,46
5.0,1,1,alternate,5048,602,591,136,46
5.0,1,1,alternate,5049,602,591,136,46
5.0,1,1,alternate,5475,602,591,136,46
5.0,1,1,alternate,5476,602,591,136,46
5.0,1,1,alternate,5595,602,591,136,46
5.0,1,1,alternate,5619,602,591,136,46
5.0,1,1,alternate,5620,602,591,136,46
5.0,1,1,alternate,5648,602,591,136,46
5.0,1,1,alternate,5649,602,591,136,46
5.0,1,1,alternate,6585,602,591,136,46
5.0,1,1,alternate,6879,602,591,136,46
5.0,1,1,alternate,7004,602,591,136,46
5.0,1,1,alternate,7004,602,591,136,46
5.0,1,1,alternate,2915,602,591,136,46
5.0,1,1,alternate,2987,602,591,136,46
5.0,1,1,alternate,3441,602,591,136,46
5.0,1,1,alternate,4998,602,591,136,46
5.0,1,1,alternate,5557,602,591,136,46
5.0,1,1,alternate,5558,602,591,136,46
5.0,1,1,alternate,5560,602,591,136,46
5.0,1,1,alternate,5561,602,591,136,46
5.0,1,1,alternate,5562,602,591,136,46
5.0,1,1,alternate,5594,602,591,136,46
5.0,1,1,alternate,5721,602,591,136,46
5.0,1,1,alternate,5760,602,591,136,46
5.0,1,1,alternate,5950,602,591,136,46
5.0,1,1,alternate,6038,602,591,136,46
5.0,1,1,alternate,6106,602,591,136,46
5.0,1,1,alternate,6107,602,591,136,46
5.0,1,1,alternate,6108,602,591,136,46
5.0,1,1,alternate,6109,602,591,136,46
5.0,1,1,alternate,6110,602,591,136,46
5.0,1,1,alternate,6581,602,591,136,46
5.0,1,1,alternate,6609,602,591,136,46
5.0,1,1,alternate,6775,602,591,136,46
-1.0,1,2,alternate,2977,602,603,136,46
-1.0,1,2,alternate,3058,602,603,136,46
-1.0,1,2,alternate,4788,599,603,136,46
-1.0,1,2,alternate,4964,599,603,136,46
-1.0,1,2,alternate,2977,604,606,136,46
-1.0,1,2,alternate,3058,604,606,136,46
-1.0,1,2,alternate,3050,8957,8703,136,46
-1.0,1,2,alternate,3051,8957,8703,136,46
-1.0,1,2,alternate,6634,8957,8703,136,46
-1.0,1,2,alternate,6710,8957,8703,136,46
-1.0,1,2,alternate,3083,9750,9749,136,46
-1.0,1,2,alternate,3882,9750,9749,136,46
-1.0,1,2,alternate,4877,9750,9749,136,46
-1.0,1,2,alternate,4951,9750,9749,136,46
-1.0,1,2,alternate,4952,9750,9749,136,46
-1.0,1,2,alternate,5619,9750,9749,136,46
-1.0,1,2,alternate,5620,9750,9749,136,46
-1.0,1,2,alternate,3349,8811,8810,136,46
-1.0,1,2,alternate,3459,9011,8786,136,46
-1.0,1,2,alternate,3545,11435,11438,136,46
-1.0,1,2,alternate,3837,11435,11438,136,46
-1.0,1,2,alternate,3838,11435,11438,136,46
-1.0,1,2,alternate,3840,11435,11438,136,46
-1.0,1,2,alternate,3843,11435,11438,136,46
-1.0,1,2,alternate,3844,11435,11438,136,46
-1.0,1,2,alternate,3845,11435,11438,136,46
-1.0,1,2,alternate,4177,11435,11438,136,46
-1.0,1,2,alternate,4178,11435,11438,136,46
-1.0,1,2,alternate,4181,11435,11438,136,46
-1.0,1,2,alternate,4221,11435,11438,136,46
-1.0,1,2,alternate,4343,11435,11438,136,46
-1.0,1,2,alternate,4502,11435,11438,136,46
-1.0,1,2,alternate,4503,11435,11438,136,46
-1.0,1,2,alternate,4503,11435,11438,136,46
-1.0,1,2,alternate,4733,11435,11438,136,46
-1.0,1,2,alternate,4734,11435,11438,136,46
-1.0,1,2,alternate,4735,11435,11438,136,46
-1.0,1,2,alternate,4996,11435,11438,136,46
-1.0,1,2,alternate,4997,11435,11438,136,46
-1.0,1,2,alternate,5047,11435,11438,136,46
-1.0,1,2,alternate,5048,11435,11438,136,46
-1.0,1,2,alternate,5049,11435,11438,136,46
-1.0,1,2,alternate,6879,11435,11438,136,46
-1.0,1,2,alternate,6913,11435,11438,136,46
-1.0,1,2,alternate,7004,11435,11438,136,46
-1.0,1,2,alternate,7004,11435,11438,136,46
-1.0,1,2,alternate,7065,11435,11438,136,46
-1.0,1,2,alternate,3842,11437,11438,136,46
-1.0,1,2,alternate,3882,11437,11438,136,46
-1.0,1,2,alternate,4801,11437,11438,136,46
-1.0,1,2,alternate,4877,11437,11438,136,46
-1.0,1,2,alternate,4951,11437,11438,136,46
-1.0,1,2,alternate,4952,11437,11438,136,46
-1.0,1,2,alternate,4993,11437,11438,136,46
-1.0,1,2,alternate,4994,11437,11438,136,46
-1.0,1,2,alternate,4995,11437,11438,136,46
-1.0,1,2,alternate,5000,11437,11438,136,46
-1.0,1,2,alternate,5595,11437,11438,136,46
5.0,1,1,alternate,3757,8894,8893,136,46
5.0,1,1,alternate,3757,9312,9311,136,46
-1.0,1,2,alternate,3842,7887,7886,136,46
-1.0,1,2,alternate,3882,7887,7886,136,46
-1.0,1,2,alternate,4177,7887,7886,136,46
-1.0,1,2,alternate,4788,7887,7886,136,46
-1.0,1,2,alternate,4877,7887,7886,136,46
-1.0,1,2,alternate,4951,7887,7886,136,46
-1.0,1,2,alternate,4952,7887,7886,136,46
-1.0,1,2,alternate,4964,7887,7886,136,46
-1.0,1,2,alternate,5475,7887,7886,136,46
-1.0,1,2,alternate,5476,7887,7886,136,46
-1.0,1,2,alternate,5619,7887,7886,136,46
-1.0,1,2,alternate,5620,7887,7886,136,46
-1.0,1,2,alternate,5649,7887,7886,136,46
-1.0,1,2,alternate,4503,9510,12599,136,46
-1.0,1,2,alternate,4503,9510,12599,136,46
-1.0,1,2,alternate,7004,9510,12599,136,46
-1.0,1,2,alternate,7004,9510,12599,136,46
-1.0,1,2,alternate,5711,9034,9033,136,46
5.0,1,1,alternate,6585,10418,10150,136,46
-1.0,1,2,alternate,6812,9646,9659,136,46
-1.0,1,2,alternate,6840,9646,9659,136,46
-1.0,1,2,alternate,6841,9646,9659,136,46
-1.0,1,2,alternate,6871,9646,9659,136,46
-1.0,1,2,alternate,6872,9646,9659,136,46
-1.0,1,2,alternate,6896,9646,9659,136,46
-1.0,1,2,alternate,6898,9646,9659,136,46
-1.0,1,2,alternate,6899,9646,9659,136,46
-1.0,1,2,alternate,7008,9646,9659,136,46
-1.0,1,2,alternate,7009,9646,9659,136,46
-1.0,1,2,alternate,7106,9646,9659,136,46
-1.0,1,2,alternate,7116,9646,9659,136,46
-1.0,1,2,alternate,7135,9646,9659,136,46
-1.0,1,2,alternate,7136,9646,9659,136,46
-1.0,1,2,alternate,7173,9646,9659,136,46
-1.0,1,2,alternate,7185,9646,9659,136,46
-1.0,1,2,alternate,7296,9646,9659,136,46
0.0,1,1,alternate,6652,3041,3041,136,46
5.0,1,1,alternate,6652,3041,3041,136,46
0.0,1,1,alternate,6708,2785,2785,136,46
5.0,1,1,alternate,6708,2785,2785,136,46
0.0,1,1,alternate,6708,2801,2801,136,46
5.0,1,1,alternate,6708,2801,2801,136,46
0.0,1,1,alternate,6923,4503,4503,136,46
0.0,1,1,alternate,6923,4503,4503,136,46
0.0,1,1,interchange,,2939,2939,143,46
0.0,1,1,alternate,2971,2939,2939,143,46
0.0,1,1,alternate,3049,2939,2939,143,46
0.0,1,1,alternate,3050,2939,2939,143,46
0.0,1,1,alternate,3051,2939,2939,143,46
0.0,1,1,alternate,3075,2939,2939,143,46
0.0,1,1,alternate,3093,2939,2939,143,46
0.0,1,1,alternate,3317,2939,2939,143,46
0.0,1,1,alternate,3318,2939,2939,143,46
0.0,1,1,alternate,3400,2939,2939,143,46
0.0,1,1,alternate,3491,2939,2939,143,46
0.0,1,1,alternate,3492,2939,2939,143,46
0.0,1,1,alternate,3493,2939,2939,143,46
0.0,1,1,alternate,6616,2939,2939,143,46
0.0,1,1,alternate,6634,2939,2939,143,46
0.0,1,1,alternate,6710,2939,2939,143,46
0.0,1,1,alternate,6751,2939,2939,143,46
0.0,1,1,alternate,6752,2939,2939,143,46
0.0,1,1,alternate,6753,2939,2939,143,46
0.0,1,1,alternate,3331,2939,2939,143,46
0.0,1,1,alternate,3074,2939,2939,143,46
0.0,1,1,alternate,3018,2939,2939,143,46
0.0,1,1,alternate,2857,2939,2939,143,46
0.0,1,1,alternate,3460,2939,2939,143,46
0.0,1,1,alternate,3098,2939,2939,143,46
5.0,1,1,alternate,3049,2939,2939,143,46
5.0,1,1,alternate,3018,2939,2939,143,46
0.0,1,1,interchange,,2940,2940,143,46
0.0,1,1,alternate,3018,2940,2940,143,46
5.0,1,1,alternate,3018,2940,2940,143,46
0.0,1,1,interchange,,2795,2795,143,46
0.0,1,1,alternate,2801,2795,2795,143,46
0.0,1,1,alternate,3088,2795,2795,143,46
0.0,1,1,alternate,2823,2795,2795,143,46
0.0,1,1,alternate,2785,2795,2795,143,46
0.0,1,1,alternate,2820,2795,2795,143,46
0.0,1,1,alternate,6641,2795,2795,143,46
5.0,1,1,alternate,2801,2795,2795,143,46
5.0,1,1,alternate,2785,2795,2795,143,46
0.0,1,1,interchange,,2792,2792,143,46
0.0,1,1,alternate,3088,2792,2792,143,46
0.0,1,1,alternate,2823,2792,2792,143,46
0.0,1,1,alternate,2785,2792,2792,143,46
0.0,1,1,alternate,2820,2792,2792,143,46
0.0,1,1,alternate,6641,2792,2792,143,46
0.0,1,1,alternate,2827,2792,2792,143,46
0.0,1,1,alternate,2918,2792,2792,143,46
5.0,1,1,alternate,2785,2792,2792,143,46
0.0,1,1,interchange,,2794,2794,143,46
0.0,1,1,alternate,3088,2794,2794,143,46
0.0,1,1,alternate,2785,2794,2794,143,46
0.0,1,1,alternate,2827,2794,2794,143,46
5.0,1,1,alternate,2785,2794,2794,143,46
0.0,1,1,interchange,,3000,3000,143,46
0.0,1,1,alternate,3049,3000,3000,143,46
5.0,1,1,alternate,3049,3000,3000,143,46
0.0,1,1,interchange,,3232,3232,143,46
0.0,1,1,alternate,2801,3232,3232,143,46
0.0,1,1,alternate,2857,3232,3232,143,46
0.0,1,1,alternate,2823,3232,3232,143,46
0.0,1,1,alternate,2751,3232,3232,143,46
0.0,1,1,alternate,2750,3232,3232,143,46
0.0,1,1,alternate,6539,3232,3232,143,46
0.0,1,1,alternate,3589,3232,3232,143,46
5.0,1,1,alternate,2801,3232,3232,143,46
1.0,1,1,interchange,,6708,6708,143,46
0.0,1,1,interchange,,6708,6708,143,46
0.0,1,1,interchange,,6913,6913,143,46
0.0,1,1,interchange,,6913,6913,143,46
0.0,1,1,interchange,,6923,6923,143,46
0.0,1,1,interchange,,6923,6923,143,46
0.0,1,1,interchange,,7004,7004,143,46
0.0,1,1,interchange,,7004,7004,143,46
0.0,1,1,interchange,,7065,7065,143,46
0.0,1,1,interchange,,7065,7065,143,46
0.0,1,1,interchange,,7034,7034,143,46
0.0,1,1,interchange,,7034,7034,143,46
0.0,1,1,interchange,,6835,6835,143,46
0.0,1,1,interchange,,6835,6835,143,46
-1.0,1,2,alternate,2092,7646,7647,143,46
-1.0,1,2,alternate,2694,9797,9798,143,46
-1.0,1,2,alternate,2695,9797,9798,143,46
-1.0,1,2,alternate,2871,11151,11152,143,46
-1.0,1,2,alternate,2872,11151,11152,143,46
-1.0,1,2,alternate,6565,11151,11152,143,46
5.0,1,1,alternate,2916,602,591,143,46
5.0,1,1,alternate,3839,602,591,143,46
5.0,1,1,alternate,3840,602,591,143,46
5.0,1,1,alternate,3841,602,591,143,46
5.0,1,1,alternate,3842,602,591,143,46
5.0,1,1,alternate,3844,602,591,143,46
5.0,1,1,alternate,3845,602,591,143,46
5.0,1,1,alternate,3882,602,591,143,46
5.0,1,1,alternate,4177,602,591,143,46
5.0,1,1,alternate,4178,602,591,143,46
5.0,1,1,alternate,4343,602,591,143,46
5.0,1,1,alternate,4502,602,591,143,46
5.0,1,1,alternate,4503,602,591,143,46
5.0,1,1,alternate,4503,602,591,143,46
5.0,1,1,alternate,4733,602,591,143,46
5.0,1,1,alternate,4734,602,591,143,46
5.0,1,1,alternate,4877,602,591,143,46
5.0,1,1,alternate,4951,602,591,143,46
5.0,1,1,alternate,4952,602,591,143,46
5.0,1,1,alternate,5047,602,591,143,46
5.0,1,1,alternate,5048,602,591,143,46
5.0,1,1,alternate,5049,602,591,143,46
5.0,1,1,alternate,5475,602,591,143,46
5.0,1,1,alternate,5476,602,591,143,46
5.0,1,1,alternate,5595,602,591,143,46
5.0,1,1,alternate,5619,602,591,143,46
5.0,1,1,alternate,5620,602,591,143,46
5.0,1,1,alternate,5648,602,591,143,46
5.0,1,1,alternate,5649,602,591,143,46
5.0,1,1,alternate,6585,602,591,143,46
5.0,1,1,alternate,6879,602,591,143,46
5.0,1,1,alternate,7004,602,591,143,46
5.0,1,1,alternate,7004,602,591,143,46
5.0,1,1,alternate,2915,602,591,143,46
5.0,1,1,alternate,2987,602,591,143,46
5.0,1,1,alternate,3441,602,591,143,46
5.0,1,1,alternate,4998,602,591,143,46
5.0,1,1,alternate,5557,602,591,143,46
5.0,1,1,alternate,5558,602,591,143,46
5.0,1,1,alternate,5560,602,591,143,46
5.0,1,1,alternate,5561,602,591,143,46
5.0,1,1,alternate,5562,602,591,143,46
5.0,1,1,alternate,5594,602,591,143,46
5.0,1,1,alternate,5721,602,591,143,46
5.0,1,1,alternate,5760,602,591,143,46
5.0,1,1,alternate,5950,602,591,143,46
5.0,1,1,alternate,6038,602,591,143,46
5.0,1,1,alternate,6106,602,591,143,46
5.0,1,1,alternate,6107,602,591,143,46
5.0,1,1,alternate,6108,602,591,143,46
5.0,1,1,alternate,6109,602,591,143,46
5.0,1,1,alternate,6110,602,591,143,46
5.0,1,1,alternate,6581,602,591,143,46
5.0,1,1,alternate,6609,602,591,143,46
5.0,1,1,alternate,6775,602,591,143,46
-1.0,1,2,alternate,2977,602,603,143,46
-1.0,1,2,alternate,3058,602,603,143,46
-1.0,1,2,alternate,4788,599,603,143,46
-1.0,1,2,alternate,4964,599,603,143,46
-1.0,1,2,alternate,2977,604,606,143,46
-1.0,1,2,alternate,3058,604,606,143,46
-1.0,1,2,alternate,3050,8957,8703,143,46
-1.0,1,2,alternate,3051,8957,8703,143,46
-1.0,1,2,alternate,6634,8957,8703,143,46
-1.0,1,2,alternate,6710,8957,8703,143,46
-1.0,1,2,alternate,3459,9011,8786,143,46
-1.0,1,2,alternate,3545,11435,11438,143,46
-1.0,1,2,alternate,3837,11435,11438,143,46
-1.0,1,2,alternate,3838,11435,11438,143,46
-1.0,1,2,alternate,3840,11435,11438,143,46
-1.0,1,2,alternate,3843,11435,11438,143,46
-1.0,1,2,alternate,3844,11435,11438,143,46
-1.0,1,2,alternate,3845,11435,11438,143,46
-1.0,1,2,alternate,4177,11435,11438,143,46
-1.0,1,2,alternate,4178,11435,11438,143,46
-1.0,1,2,alternate,4181,11435,11438,143,46
-1.0,1,2,alternate,4221,11435,11438,143,46
-1.0,1,2,alternate,4343,11435,11438,143,46
-1.0,1,2,alternate,4502,11435,11438,143,46
-1.0,1,2,alternate,4503,11435,11438,143,46
-1.0,1,2,alternate,4503,11435,11438,143,46
-1.0,1,2,alternate,4733,11435,11438,143,46
-1.0,1,2,alternate,4734,11435,11438,143,46
-1.0,1,2,alternate,4735,11435,11438,143,46
-1.0,1,2,alternate,4996,11435,11438,143,46
-1.0,1,2,alternate,4997,11435,11438,143,46
-1.0,1,2,alternate,5047,11435,11438,143,46
-1.0,1,2,alternate,5048,11435,11438,143,46
-1.0,1,2,alternate,5049,11435,11438,143,46
-1.0,1,2,alternate,6879,11435,11438,143,46
-1.0,1,2,alternate,6913,11435,11438,143,46
-1.0,1,2,alternate,7004,11435,11438,143,46
-1.0,1,2,alternate,7004,11435,11438,143,46
-1.0,1,2,alternate,7065,11435,11438,143,46
-1.0,1,2,alternate,3842,11437,11438,143,46
-1.0,1,2,alternate,3882,11437,11438,143,46
-1.0,1,2,alternate,4801,11437,11438,143,46
-1.0,1,2,alternate,4877,11437,11438,143,46
-1.0,1,2,alternate,4951,11437,11438,143,46
-1.0,1,2,alternate,4952,11437,11438,143,46
-1.0,1,2,alternate,4993,11437,11438,143,46
-1.0,1,2,alternate,4994,11437,11438,143,46
-1.0,1,2,alternate,4995,11437,11438,143,46
-1.0,1,2,alternate,5000,11437,11438,143,46
-1.0,1,2,alternate,5595,11437,11438,143,46
5.0,1,1,alternate,3757,8894,8893,143,46
-1.0,1,2,alternate,4503,9510,12599,143,46
-1.0,1,2,alternate,4503,9510,12599,143,46
-1.0,1,2,alternate,7004,9510,12599,143,46
-1.0,1,2,alternate,7004,9510,12599,143,46
-1.0,1,2,alternate,5711,9034,9033,143,46
5.0,1,1,alternate,6585,10418,10150,143,46
0.0,1,1,alternate,6652,3041,3041,143,46
5.0,1,1,alternate,6652,3041,3041,143,46
0.0,1,1,alternate,6708,2785,2785,143,46
5.0,1,1,alternate,6708,2785,2785,143,46
0.0,1,1,alternate,6708,2801,2801,143,46
5.0,1,1,alternate,6708,2801,2801,143,46
0.0,1,1,alternate,6923,4503,4503,143,46
0.0,1,1,alternate,6923,4503,4503,143,46
0.0,1,1,interchange,,2939,2939,150,46
0.0,1,1,alternate,2971,2939,2939,150,46
0.0,1,1,alternate,3049,2939,2939,150,46
0.0,1,1,alternate,3050,2939,2939,150,46
0.0,1,1,alternate,3051,2939,2939,150,46
0.0,1,1,alternate,3075,2939,2939,150,46
0.0,1,1,alternate,3093,2939,2939,150,46
0.0,1,1,alternate,3317,2939,2939,150,46
0.0,1,1,alternate,3318,2939,2939,150,46
0.0,1,1,alternate,3400,2939,2939,150,46
0.0,1,1,alternate,3491,2939,2939,150,46
0.0,1,1,alternate,3492,2939,2939,150,46
0.0,1,1,alternate,3493,2939,2939,150,46
0.0,1,1,alternate,6616,2939,2939,150,46
0.0,1,1,alternate,6634,2939,2939,150,46
0.0,1,1,alternate,6710,2939,2939,150,46
0.0,1,1,alternate,6751,2939,2939,150,46
0.0,1,1,alternate,6752,2939,2939,150,46
0.0,1,1,alternate,6753,2939,2939,150,46
0.0,1,1,alternate,3331,2939,2939,150,46
0.0,1,1,alternate,3074,2939,2939,150,46
0.0,1,1,alternate,3018,2939,2939,150,46
0.0,1,1,alternate,2857,2939,2939,150,46
0.0,1,1,alternate,3460,2939,2939,150,46
0.0,1,1,alternate,3098,2939,2939,150,46
5.0,1,1,alternate,3049,2939,2939,150,46
5.0,1,1,alternate,3018,2939,2939,150,46
0.0,1,1,interchange,,2940,2940,150,46
0.0,1,1,alternate,3018,2940,2940,150,46
5.0,1,1,alternate,3018,2940,2940,150,46
0.0,1,1,interchange,,2795,2795,150,46
0.0,1,1,alternate,2801,2795,2795,150,46
0.0,1,1,alternate,3088,2795,2795,150,46
0.0,1,1,alternate,2823,2795,2795,150,46
0.0,1,1,alternate,2785,2795,2795,150,46
0.0,1,1,alternate,2820,2795,2795,150,46
0.0,1,1,alternate,6641,2795,2795,150,46
5.0,1,1,alternate,2801,2795,2795,150,46
5.0,1,1,alternate,2785,2795,2795,150,46
0.0,1,1,interchange,,2792,2792,150,46
0.0,1,1,alternate,3088,2792,2792,150,46
0.0,1,1,alternate,2823,2792,2792,150,46
0.0,1,1,alternate,2785,2792,2792,150,46
0.0,1,1,alternate,2820,2792,2792,150,46
0.0,1,1,alternate,6641,2792,2792,150,46
0.0,1,1,alternate,2827,2792,2792,150,46
0.0,1,1,alternate,2918,2792,2792,150,46
5.0,1,1,alternate,2785,2792,2792,150,46
0.0,1,1,interchange,,2794,2794,150,46
0.0,1,1,alternate,3088,2794,2794,150,46
0.0,1,1,alternate,2785,2794,2794,150,46
0.0,1,1,alternate,2827,2794,2794,150,46
5.0,1,1,alternate,2785,2794,2794,150,46
0.0,1,1,interchange,,3000,3000,150,46
0.0,1,1,alternate,3049,3000,3000,150,46
5.0,1,1,alternate,3049,3000,3000,150,46
0.0,1,1,interchange,,3232,3232,150,46
0.0,1,1,alternate,2801,3232,3232,150,46
0.0,1,1,alternate,2857,3232,3232,150,46
0.0,1,1,alternate,2823,3232,3232,150,46
0.0,1,1,alternate,2751,3232,3232,150,46
0.0,1,1,alternate,2750,3232,3232,150,46
0.0,1,1,alternate,6539,3232,3232,150,46
0.0,1,1,alternate,3589,3232,3232,150,46
5.0,1,1,alternate,2801,3232,3232,150,46
1.0,1,1,interchange,,6708,6708,150,46
0.0,1,1,interchange,,6708,6708,150,46
0.0,1,1,interchange,,6913,6913,150,46
0.0,1,1,interchange,,6913,6913,150,46
0.0,1,1,interchange,,6923,6923,150,46
0.0,1,1,interchange,,6923,6923,150,46
0.0,1,1,interchange,,7004,7004,150,46
0.0,1,1,interchange,,7004,7004,150,46
0.0,1,1,interchange,,7065,7065,150,46
0.0,1,1,interchange,,7065,7065,150,46
0.0,1,1,interchange,,7034,7034,150,46
0.0,1,1,interchange,,7034,7034,150,46
0.0,1,1,interchange,,6835,6835,150,46
0.0,1,1,interchange,,6835,6835,150,46
-1.0,1,2,alternate,2871,11151,11152,150,46
-1.0,1,2,alternate,2872,11151,11152,150,46
-1.0,1,2,alternate,6565,11151,11152,150,46
5.0,1,1,alternate,2916,602,591,150,46
5.0,1,1,alternate,3839,602,591,150,46
5.0,1,1,alternate,3840,602,591,150,46
5.0,1,1,alternate,3841,602,591,150,46
5.0,1,1,alternate,3842,602,591,150,46
5.0,1,1,alternate,3844,602,591,150,46
5.0,1,1,alternate,3845,602,591,150,46
5.0,1,1,alternate,3882,602,591,150,46
5.0,1,1,alternate,4177,602,591,150,46
5.0,1,1,alternate,4178,602,591,150,46
5.0,1,1,alternate,4343,602,591,150,46
5.0,1,1,alternate,4502,602,591,150,46
5.0,1,1,alternate,4503,602,591,150,46
5.0,1,1,alternate,4503,602,591,150,46
5.0,1,1,alternate,4733,602,591,150,46
5.0,1,1,alternate,4734,602,591,150,46
5.0,1,1,alternate,4877,602,591,150,46
5.0,1,1,alternate,4951,602,591,150,46
5.0,1,1,alternate,4952,602,591,150,46
5.0,1,1,alternate,5047,602,591,150,46
5.0,1,1,alternate,5048,602,591,150,46
5.0,1,1,alternate,5049,602,591,150,46
5.0,1,1,alternate,5475,602,591,150,46
5.0,1,1,alternate,5476,602,591,150,46
5.0,1,1,alternate,5595,602,591,150,46
5.0,1,1,alternate,5619,602,591,150,46
5.0,1,1,alternate,5620,602,591,150,46
5.0,1,1,alternate,5648,602,591,150,46
5.0,1,1,alternate,5649,602,591,150,46
5.0,1,1,alternate,6585,602,591,150,46
5.0,1,1,alternate,6879,602,591,150,46
5.0,1,1,alternate,7004,602,591,150,46
5.0,1,1,alternate,7004,602,591,150,46
5.0,1,1,alternate,2915,602,591,150,46
5.0,1,1,alternate,2987,602,591,150,46
5.0,1,1,alternate,3441,602,591,150,46
5.0,1,1,alternate,4998,602,591,150,46
5.0,1,1,alternate,5557,602,591,150,46
5.0,1,1,alternate,5558,602,591,150,46
5.0,1,1,alternate,5560,602,591,150,46
5.0,1,1,alternate,5561,602,591,150,46
5.0,1,1,alternate,5562,602,591,150,46
5.0,1,1,alternate,5594,602,591,150,46
5.0,1,1,alternate,5721,602,591,150,46
5.0,1,1,alternate,5760,602,591,150,46
5.0,1,1,alternate,5950,602,591,150,46
5.0,1,1,alternate,6038,602,591,150,46
5.0,1,1,alternate,6106,602,591,150,46
5.0,1,1,alternate,6107,602,591,150,46
5.0,1,1,alternate,6108,602,591,150,46
5.0,1,1,alternate,6109,602,591,150,46
5.0,1,1,alternate,6110,602,591,150,46
5.0,1,1,alternate,6581,602,591,150,46
5.0,1,1,alternate,6609,602,591,150,46
5.0,1,1,alternate,6775,602,591,150,46
-1.0,1,2,alternate,2977,602,603,150,46
-1.0,1,2,alternate,3058,602,603,150,46
-1.0,1,2,alternate,4788,599,603,150,46
-1.0,1,2,alternate,4964,599,603,150,46
-1.0,1,2,alternate,2977,604,606,150,46
-1.0,1,2,alternate,3058,604,606,150,46
-1.0,1,2,alternate,3545,11435,11438,150,46
-1.0,1,2,alternate,3837,11435,11438,150,46
-1.0,1,2,alternate,3838,11435,11438,150,46
-1.0,1,2,alternate,3840,11435,11438,150,46
-1.0,1,2,alternate,3843,11435,11438,150,46
-1.0,1,2,alternate,3844,11435,11438,150,46
-1.0,1,2,alternate,3845,11435,11438,150,46
-1.0,1,2,alternate,4177,11435,11438,150,46
-1.0,1,2,alternate,4178,11435,11438,150,46
-1.0,1,2,alternate,4181,11435,11438,150,46
-1.0,1,2,alternate,4221,11435,11438,150,46
-1.0,1,2,alternate,4343,11435,11438,150,46
-1.0,1,2,alternate,4502,11435,11438,150,46
-1.0,1,2,alternate,4503,11435,11438,150,46
-1.0,1,2,alternate,4503,11435,11438,150,46
-1.0,1,2,alternate,4733,11435,11438,150,46
-1.0,1,2,alternate,4734,11435,11438,150,46
-1.0,1,2,alternate,4735,11435,11438,150,46
-1.0,1,2,alternate,4996,11435,11438,150,46
-1.0,1,2,alternate,4997,11435,11438,150,46
-1.0,1,2,alternate,5047,11435,11438,150,46
-1.0,1,2,alternate,5048,11435,11438,150,46
-1.0,1,2,alternate,5049,11435,11438,150,46
-1.0,1,2,alternate,6879,11435,11438,150,46
-1.0,1,2,alternate,6913,11435,11438,150,46
-1.0,1,2,alternate,7004,11435,11438,150,46
-1.0,1,2,alternate,7004,11435,11438,150,46
-1.0,1,2,alternate,7065,11435,11438,150,46
-1.0,1,2,alternate,3842,11437,11438,150,46
